Index    FREQ              Vmain             VMain2     
1961     8.35603018e+06    3.69314164e-01    3.60433787e-01
1962     8.39459987e+06    3.69239247e-01    3.60362964e-01
1963     8.43334758e+06    3.69163657e-01    3.60291505e-01
1964     8.47227414e+06    3.69087389e-01    3.60219403e-01
1965     8.51138038e+06    3.69010436e-01    3.60146654e-01
1966     8.55066713e+06    3.68932792e-01    3.60073251e-01
1967     8.59013522e+06    3.68854451e-01    3.59999189e-01
1968     8.62978548e+06    3.68775407e-01    3.59924462e-01
1969     8.66961876e+06    3.68695655e-01    3.59849065e-01
1970     8.70963590e+06    3.68615187e-01    3.59772991e-01
1971     8.74983775e+06    3.68533998e-01    3.59696235e-01
1972     8.79022517e+06    3.68452082e-01    3.59618790e-01
1973     8.83079900e+06    3.68369431e-01    3.59540652e-01
1974     8.87156012e+06    3.68286041e-01    3.59461813e-01
1975     8.91250938e+06    3.68201904e-01    3.59382268e-01
1976     8.95364766e+06    3.68117013e-01    3.59302010e-01
1977     8.99497582e+06    3.68031364e-01    3.59221034e-01
1978     9.03649474e+06    3.67944948e-01    3.59139334e-01
1979     9.07820530e+06    3.67857759e-01    3.59056902e-01
1980     9.12010839e+06    3.67769791e-01    3.58973732e-01
1981     9.16220490e+06    3.67681037e-01    3.58889820e-01
1982     9.20449572e+06    3.67591490e-01    3.58805156e-01
1983     9.24698174e+06    3.67501143e-01    3.58719737e-01
1984     9.28966387e+06    3.67409990e-01    3.58633554e-01
1985     9.33254301e+06    3.67318023e-01    3.58546602e-01
1986     9.37562007e+06    3.67225236e-01    3.58458873e-01
1987     9.41889597e+06    3.67131621e-01    3.58370361e-01
1988     9.46237161e+06    3.67037171e-01    3.58281060e-01
1989     9.50604794e+06    3.66941880e-01    3.58190962e-01
1990     9.54992586e+06    3.66845739e-01    3.58100060e-01
1991     9.59400632e+06    3.66748743e-01    3.58008349e-01
1992     9.63829024e+06    3.66650883e-01    3.57915820e-01
1993     9.68277856e+06    3.66552152e-01    3.57822468e-01
1994     9.72747224e+06    3.66452542e-01    3.57728284e-01
1995     9.77237221e+06    3.66352046e-01    3.57633262e-01
1996     9.81747943e+06    3.66250658e-01    3.57537394e-01
1997     9.86279486e+06    3.66148368e-01    3.57440674e-01
1998     9.90831945e+06    3.66045169e-01    3.57343094e-01
1999     9.95405417e+06    3.65941054e-01    3.57244647e-01
2000     1.00000000e+07    3.65836014e-01    3.57145325e-01
2001     1.00461579e+07    3.65730043e-01    3.57045121e-01
2002     1.00925289e+07    3.65623131e-01    3.56944027e-01
2003     1.01391139e+07    3.65515272e-01    3.56842036e-01
2004     1.01859139e+07    3.65406456e-01    3.56739141e-01
2005     1.02329299e+07    3.65296677e-01    3.56635333e-01
2006     1.02801630e+07    3.65185925e-01    3.56530605e-01
2007     1.03276141e+07    3.65074193e-01    3.56424949e-01
2008     1.03752842e+07    3.64961472e-01    3.56318358e-01
2009     1.04231743e+07    3.64847754e-01    3.56210822e-01
2010     1.04712855e+07    3.64733030e-01    3.56102336e-01
2011     1.05196187e+07    3.64617293e-01    3.55992889e-01
2012     1.05681751e+07    3.64500533e-01    3.55882475e-01
2013     1.06169556e+07    3.64382742e-01    3.55771085e-01
2014     1.06659612e+07    3.64263912e-01    3.55658710e-01
2015     1.07151931e+07    3.64144033e-01    3.55545344e-01
2016     1.07646521e+07    3.64023097e-01    3.55430976e-01
2017     1.08143395e+07    3.63901094e-01    3.55315600e-01
2018     1.08642562e+07    3.63778017e-01    3.55199206e-01
2019     1.09144034e+07    3.63653856e-01    3.55081786e-01
2020     1.09647820e+07    3.63528602e-01    3.54963332e-01
2021     1.10153931e+07    3.63402245e-01    3.54843834e-01
2022     1.10662378e+07    3.63274778e-01    3.54723284e-01
2023     1.11173173e+07    3.63146190e-01    3.54601673e-01
2024     1.11686325e+07    3.63016472e-01    3.54478993e-01
2025     1.12201845e+07    3.62885615e-01    3.54355234e-01
2026     1.12719746e+07    3.62753609e-01    3.54230387e-01
2027     1.13240036e+07    3.62620445e-01    3.54104445e-01
2028     1.13762729e+07    3.62486113e-01    3.53977396e-01
2029     1.14287833e+07    3.62350603e-01    3.53849233e-01
2030     1.14815362e+07    3.62213907e-01    3.53719946e-01
2031     1.15345326e+07    3.62076014e-01    3.53589525e-01
2032     1.15877736e+07    3.61936913e-01    3.53457962e-01
2033     1.16412603e+07    3.61796596e-01    3.53325247e-01
2034     1.16949939e+07    3.61655053e-01    3.53191370e-01
2035     1.17489755e+07    3.61512272e-01    3.53056322e-01
2036     1.18032064e+07    3.61368244e-01    3.52920093e-01
2037     1.18576875e+07    3.61222959e-01    3.52782674e-01
2038     1.19124201e+07    3.61076407e-01    3.52644055e-01
2039     1.19674053e+07    3.60928577e-01    3.52504225e-01
2040     1.20226443e+07    3.60779459e-01    3.52363175e-01
2041     1.20781384e+07    3.60629041e-01    3.52220896e-01
2042     1.21338885e+07    3.60477315e-01    3.52077376e-01
2043     1.21898960e+07    3.60324268e-01    3.51932607e-01
2044     1.22461620e+07    3.60169891e-01    3.51786577e-01
2045     1.23026877e+07    3.60014172e-01    3.51639276e-01
2046     1.23594743e+07    3.59857100e-01    3.51490695e-01
2047     1.24165231e+07    3.59698666e-01    3.51340822e-01
2048     1.24738351e+07    3.59538857e-01    3.51189647e-01
2049     1.25314117e+07    3.59377662e-01    3.51037161e-01
2050     1.25892541e+07    3.59215071e-01    3.50883351e-01
2051     1.26473635e+07    3.59051072e-01    3.50728208e-01
2052     1.27057411e+07    3.58885654e-01    3.50571720e-01
2053     1.27643881e+07    3.58718805e-01    3.50413877e-01
2054     1.28233058e+07    3.58550514e-01    3.50254668e-01
2055     1.28824955e+07    3.58380769e-01    3.50094082e-01
2056     1.29419584e+07    3.58209560e-01    3.49932108e-01
2057     1.30016958e+07    3.58036873e-01    3.49768735e-01
2058     1.30617089e+07    3.57862698e-01    3.49603952e-01
2059     1.31219990e+07    3.57687022e-01    3.49437747e-01
2060     1.31825674e+07    3.57509834e-01    3.49270109e-01
2061     1.32434154e+07    3.57331121e-01    3.49101026e-01
2062     1.33045442e+07    3.57150872e-01    3.48930488e-01
2063     1.33659552e+07    3.56969074e-01    3.48758482e-01
2064     1.34276496e+07    3.56785715e-01    3.48584997e-01
2065     1.34896288e+07    3.56600783e-01    3.48410022e-01
2066     1.35518941e+07    3.56414265e-01    3.48233544e-01
2067     1.36144468e+07    3.56226149e-01    3.48055551e-01
2068     1.36772883e+07    3.56036423e-01    3.47876033e-01
2069     1.37404198e+07    3.55845073e-01    3.47694976e-01
2070     1.38038426e+07    3.55652088e-01    3.47512368e-01
2071     1.38675583e+07    3.55457453e-01    3.47328198e-01
2072     1.39315680e+07    3.55261158e-01    3.47142454e-01
2073     1.39958732e+07    3.55063187e-01    3.46955122e-01
2074     1.40604752e+07    3.54863530e-01    3.46766191e-01
2075     1.41253754e+07    3.54662171e-01    3.46575648e-01
2076     1.41905752e+07    3.54459099e-01    3.46383480e-01
2077     1.42560759e+07    3.54254300e-01    3.46189676e-01
2078     1.43218790e+07    3.54047761e-01    3.45994221e-01
2079     1.43879858e+07    3.53839468e-01    3.45797105e-01
2080     1.44543977e+07    3.53629408e-01    3.45598313e-01
2081     1.45211162e+07    3.53417567e-01    3.45397833e-01
2082     1.45881426e+07    3.53203932e-01    3.45195652e-01
2083     1.46554784e+07    3.52988489e-01    3.44991756e-01
2084     1.47231250e+07    3.52771224e-01    3.44786133e-01
2085     1.47910839e+07    3.52552123e-01    3.44578770e-01
2086     1.48593564e+07    3.52331173e-01    3.44369653e-01
2087     1.49279441e+07    3.52108359e-01    3.44158769e-01
2088     1.49968484e+07    3.51883667e-01    3.43946104e-01
2089     1.50660707e+07    3.51657084e-01    3.43731645e-01
2090     1.51356125e+07    3.51428594e-01    3.43515378e-01
2091     1.52054753e+07    3.51198184e-01    3.43297290e-01
2092     1.52756606e+07    3.50965838e-01    3.43077367e-01
2093     1.53461698e+07    3.50731544e-01    3.42855596e-01
2094     1.54170045e+07    3.50495285e-01    3.42631961e-01
2095     1.54881662e+07    3.50257048e-01    3.42406450e-01
2096     1.55596563e+07    3.50016818e-01    3.42179048e-01
2097     1.56314764e+07    3.49774580e-01    3.41949741e-01
2098     1.57036280e+07    3.49530318e-01    3.41718515e-01
2099     1.57761127e+07    3.49284019e-01    3.41485356e-01
2100     1.58489319e+07    3.49035667e-01    3.41250250e-01
2101     1.59220873e+07    3.48785247e-01    3.41013181e-01
2102     1.59955803e+07    3.48532744e-01    3.40774137e-01
2103     1.60694125e+07    3.48278143e-01    3.40533101e-01
2104     1.61435856e+07    3.48021428e-01    3.40290060e-01
2105     1.62181010e+07    3.47762583e-01    3.40044998e-01
2106     1.62929603e+07    3.47501595e-01    3.39797902e-01
2107     1.63681652e+07    3.47238446e-01    3.39548756e-01
2108     1.64437172e+07    3.46973122e-01    3.39297545e-01
2109     1.65196180e+07    3.46705607e-01    3.39044254e-01
2110     1.65958691e+07    3.46435884e-01    3.38788869e-01
2111     1.66724721e+07    3.46163939e-01    3.38531375e-01
2112     1.67494288e+07    3.45889755e-01    3.38271755e-01
2113     1.68267406e+07    3.45613316e-01    3.38009995e-01
2114     1.69044093e+07    3.45334607e-01    3.37746080e-01
2115     1.69824365e+07    3.45053611e-01    3.37479993e-01
2116     1.70608239e+07    3.44770312e-01    3.37211721e-01
2117     1.71395731e+07    3.44484695e-01    3.36941247e-01
2118     1.72186857e+07    3.44196741e-01    3.36668555e-01
2119     1.72981636e+07    3.43906436e-01    3.36393631e-01
2120     1.73780083e+07    3.43613763e-01    3.36116458e-01
2121     1.74582215e+07    3.43318705e-01    3.35837020e-01
2122     1.75388050e+07    3.43021246e-01    3.35555303e-01
2123     1.76197605e+07    3.42721369e-01    3.35271289e-01
2124     1.77010896e+07    3.42419058e-01    3.34984963e-01
2125     1.77827941e+07    3.42114295e-01    3.34696309e-01
2126     1.78648757e+07    3.41807065e-01    3.34405311e-01
2127     1.79473363e+07    3.41497349e-01    3.34111952e-01
2128     1.80301774e+07    3.41185133e-01    3.33816217e-01
2129     1.81134009e+07    3.40870397e-01    3.33518090e-01
2130     1.81970086e+07    3.40553125e-01    3.33217553e-01
2131     1.82810022e+07    3.40233301e-01    3.32914591e-01
2132     1.83653834e+07    3.39910907e-01    3.32609188e-01
2133     1.84501542e+07    3.39585926e-01    3.32301326e-01
2134     1.85353162e+07    3.39258341e-01    3.31990989e-01
2135     1.86208714e+07    3.38928134e-01    3.31678161e-01
2136     1.87068214e+07    3.38595288e-01    3.31362825e-01
2137     1.87931682e+07    3.38259785e-01    3.31044965e-01
2138     1.88799135e+07    3.37921609e-01    3.30724563e-01
2139     1.89670592e+07    3.37580742e-01    3.30401603e-01
2140     1.90546072e+07    3.37237166e-01    3.30076069e-01
2141     1.91425593e+07    3.36890864e-01    3.29747942e-01
2142     1.92309173e+07    3.36541818e-01    3.29417207e-01
2143     1.93196832e+07    3.36190010e-01    3.29083847e-01
2144     1.94088588e+07    3.35835423e-01    3.28747843e-01
2145     1.94984460e+07    3.35478040e-01    3.28409181e-01
2146     1.95884467e+07    3.35117841e-01    3.28067841e-01
2147     1.96788629e+07    3.34754810e-01    3.27723808e-01
2148     1.97696964e+07    3.34388929e-01    3.27377065e-01
2149     1.98609492e+07    3.34020179e-01    3.27027593e-01
2150     1.99526231e+07    3.33648544e-01    3.26675376e-01
2151     2.00447203e+07    3.33274004e-01    3.26320396e-01
2152     2.01372425e+07    3.32896543e-01    3.25962637e-01
2153     2.02301918e+07    3.32516142e-01    3.25602081e-01
2154     2.03235701e+07    3.32132783e-01    3.25238711e-01
2155     2.04173794e+07    3.31746448e-01    3.24872509e-01
2156     2.05116218e+07    3.31357119e-01    3.24503458e-01
2157     2.06062991e+07    3.30964778e-01    3.24131541e-01
2158     2.07014135e+07    3.30569408e-01    3.23756740e-01
2159     2.07969669e+07    3.30170989e-01    3.23379038e-01
2160     2.08929613e+07    3.29769504e-01    3.22998417e-01
2161     2.09893988e+07    3.29364935e-01    3.22614860e-01
2162     2.10862815e+07    3.28957264e-01    3.22228350e-01
2163     2.11836114e+07    3.28546472e-01    3.21838869e-01
2164     2.12813905e+07    3.28132542e-01    3.21446400e-01
2165     2.13796209e+07    3.27715456e-01    3.21050925e-01
2166     2.14783047e+07    3.27295195e-01    3.20652426e-01
2167     2.15774441e+07    3.26871741e-01    3.20250887e-01
2168     2.16770410e+07    3.26445076e-01    3.19846290e-01
2169     2.17770977e+07    3.26015183e-01    3.19438617e-01
2170     2.18776162e+07    3.25582042e-01    3.19027850e-01
2171     2.19785987e+07    3.25145637e-01    3.18613974e-01
2172     2.20800473e+07    3.24705949e-01    3.18196969e-01
2173     2.21819642e+07    3.24262959e-01    3.17776819e-01
2174     2.22843515e+07    3.23816651e-01    3.17353506e-01
2175     2.23872114e+07    3.23367006e-01    3.16927012e-01
2176     2.24905461e+07    3.22914007e-01    3.16497322e-01
2177     2.25943577e+07    3.22457634e-01    3.16064416e-01
2178     2.26986485e+07    3.21997872e-01    3.15628278e-01
2179     2.28034207e+07    3.21534701e-01    3.15188891e-01
2180     2.29086765e+07    3.21068104e-01    3.14746237e-01
2181     2.30144182e+07    3.20598063e-01    3.14300299e-01
2182     2.31206479e+07    3.20124561e-01    3.13851060e-01
2183     2.32273680e+07    3.19647580e-01    3.13398503e-01
2184     2.33345806e+07    3.19167103e-01    3.12942611e-01
2185     2.34422882e+07    3.18683112e-01    3.12483367e-01
2186     2.35504928e+07    3.18195589e-01    3.12020753e-01
2187     2.36591970e+07    3.17704517e-01    3.11554754e-01
2188     2.37684029e+07    3.17209880e-01    3.11085351e-01
2189     2.38781128e+07    3.16711659e-01    3.10612529e-01
2190     2.39883292e+07    3.16209838e-01    3.10136270e-01
2191     2.40990543e+07    3.15704399e-01    3.09656559e-01
2192     2.42102905e+07    3.15195326e-01    3.09173378e-01
2193     2.43220401e+07    3.14682602e-01    3.08686710e-01
2194     2.44343055e+07    3.14166209e-01    3.08196541e-01
2195     2.45470892e+07    3.13646132e-01    3.07702852e-01
2196     2.46603934e+07    3.13122354e-01    3.07205629e-01
2197     2.47742206e+07    3.12594858e-01    3.06704854e-01
2198     2.48885732e+07    3.12063628e-01    3.06200512e-01
2199     2.50034536e+07    3.11528648e-01    3.05692587e-01
2200     2.51188643e+07    3.10989901e-01    3.05181063e-01
2201     2.52348077e+07    3.10447372e-01    3.04665924e-01
2202     2.53512863e+07    3.09901044e-01    3.04147156e-01
2203     2.54683025e+07    3.09350903e-01    3.03624741e-01
2204     2.55858589e+07    3.08796931e-01    3.03098665e-01
2205     2.57039578e+07    3.08239115e-01    3.02568914e-01
2206     2.58226019e+07    3.07677439e-01    3.02035470e-01
2207     2.59417936e+07    3.07111887e-01    3.01498321e-01
2208     2.60615355e+07    3.06542444e-01    3.00957450e-01
2209     2.61818301e+07    3.05969096e-01    3.00412843e-01
2210     2.63026799e+07    3.05391829e-01    2.99864486e-01
2211     2.64240876e+07    3.04810627e-01    2.99312365e-01
2212     2.65460556e+07    3.04225476e-01    2.98756464e-01
2213     2.66685866e+07    3.03636363e-01    2.98196771e-01
2214     2.67916832e+07    3.03043273e-01    2.97633271e-01
2215     2.69153480e+07    3.02446192e-01    2.97065951e-01
2216     2.70395836e+07    3.01845108e-01    2.96494796e-01
2217     2.71643927e+07    3.01240006e-01    2.95919795e-01
2218     2.72897778e+07    3.00630874e-01    2.95340933e-01
2219     2.74157417e+07    3.00017699e-01    2.94758199e-01
2220     2.75422870e+07    2.99400469e-01    2.94171578e-01
2221     2.76694165e+07    2.98779170e-01    2.93581059e-01
2222     2.77971327e+07    2.98153790e-01    2.92986629e-01
2223     2.79254384e+07    2.97524319e-01    2.92388277e-01
2224     2.80543364e+07    2.96890743e-01    2.91785991e-01
2225     2.81838293e+07    2.96253053e-01    2.91179758e-01
2226     2.83139200e+07    2.95611235e-01    2.90569568e-01
2227     2.84446111e+07    2.94965280e-01    2.89955410e-01
2228     2.85759054e+07    2.94315178e-01    2.89337272e-01
2229     2.87078058e+07    2.93660917e-01    2.88715145e-01
2230     2.88403150e+07    2.93002487e-01    2.88089018e-01
2231     2.89734359e+07    2.92339880e-01    2.87458880e-01
2232     2.91071712e+07    2.91673085e-01    2.86824722e-01
